"SpecimenCode","XID","CollectionCode","Site","Tree","Tray","DateCollected","Class","Order","Family","SpeciesCode","Genus","species","trophic","Origin","Stage","Lengthmm","Abundance","IND_BIOM"
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-001",7618,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-002",7619,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5104-003",7620,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","D","adventive","immature","1",1,0.0056
"5104-004",7621,"LA97B02-2","LA",2,2,"11/6/1997","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","D","adventive","adult","2",1,0.0396
"5105-001",7622,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Diptera","Muscidae","lisplong","Lispocephala","longipes","D","endemic","adult","7",1,2.2861
"5105-002",7623,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"5105-002",7623,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"5105-002",7623,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"5105-002",7623,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"5105-003",7624,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Diptera","Pipunculidae","cephnsp1","Cephalops","n_sp_1","P","endemic","adult","3",1,0.2584
"5105-004",7625,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Diptera","Limoniidae","dicrsppu","Dicranomyia","spp_(larvae)","D","endemic","immature","10",1,1.5581
"5106-001",7626,"LA97B03-3","LA",3,3,"11/6/1997","Insecta","Coleoptera","Coccinellidae","scymlivi","Scymnodes","lividigaster","P","intentional introduction","adult",".",1,1.109
"5106-002",7627,"LA97B03-3","LA",3,3,"11/6/1997","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","D","endemic","adult",".",1,0.486
"5106-003",7628,"LA97B03-3","LA",3,3,"11/6/1997","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","D","endemic","adult",".",1,0.486
"5106-004",7629,"LA97B03-3","LA",3,3,"11/6/1997","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","D","endemic","adult",".",1,0.486
"5106-005",7630,"LA97B03-3","LA",3,3,"11/6/1997","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","D","endemic","adult",".",1,0.486
"5106-006",7631,"LA97B03-3","LA",3,3,"11/6/1997","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","D","endemic","adult",".",1,0.486
"5107-001",7632,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Cercopidae","philspum","Philaenus","spumarius","T","adventive","adult","6",1,2.0928
"5107-002",7633,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5107-002",7633,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5107-002",7633,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5107-002",7633,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5107-002",7633,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5107-003",7634,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Lepidoptera","Pyralidae","pyrajsu5","Pyralidae_g","larval sp_5","H","undetermined","immature","9",1,1.2985
"5107-004",7635,"LA97B02-3","LA",2,3,"11/6/1997","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult","9",1,6.6947
"5107-005",7636,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","2",1,0.1084
"5107-005",7636,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","2",1,0.1084
"5107-006",7637,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5107-006",7637,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5107-006",7637,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5107-007",7638,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","2",1,0.1084
"5107-008",7639,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Lepidoptera","Pyralidae","pyrajsu5","Pyralidae_g","larval sp_5","H","undetermined","immature","11",1,1.8374
"5108-001",7640,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature","6",1,2.3551
"5108-002",7641,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature","4",1,0.7817
"5108-003",7642,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature","3",1,0.3574
"5108-003",7642,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature","3",1,0.3574
"5108-003",7642,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature","3",1,0.3574
"5108-003",7642,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature","3",1,0.3574
"5108-004",7643,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Orthoptera","Gryllidae","trigneov","Trigonidium","neovarians","D","endemic","immature","2",1,0.1186
"5109-001",7644,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Psocoptera","Elipsocidae","kilaspu7","Kilauella","sp_7","D","endemic","adult","1",1,0.0136
"5109-002",7645,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Psocoptera","Elipsocidae","kilaspu3","Kilauella","sp_3","D","endemic","adult","2",1,0.1178
"5110-001",7646,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Triozidae","triospu2","Trioza","sp_2","H","endemic","adult","2",1,0.0982
"5110-001",7646,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Triozidae","triospu2","Trioza","sp_2","H","endemic","adult","2",1,0.0982
"5110-002",7647,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","H","endemic","adult","2",1,0.0982
"5110-002",7647,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","H","endemic","adult","2",1,0.0982
"5110-003",7648,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","H","endemic","adult","1",1,0.0123
"5110-003",7648,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","H","endemic","adult","1",1,0.0123
"5111-001",7649,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Heteroptera","Miridae","orthkana","Orthotylus","kanakanus","T","endemic","adult","3",1,0.408
"5111-002",7650,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Heteroptera","Miridae","nesiwill","Nesiomiris","williamsi","T","endemic","immature","3",1,0.1485
"5112-001",7651,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","H","endemic","immature","2",1,0.1399
"5112-002",7652,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","H","endemic","immature","3",1,0.4289
"5112-002",7652,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","H","endemic","immature","3",1,0.4289
"5113-001",7653,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Coleoptera","Nitidulidae","eupestri","Eupetinus","striatus","D","endemic","adult",".",1,0.3845
"5113-002",7654,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Coleoptera","Nitidulidae","eupestri","Eupetinus","striatus","D","endemic","adult",".",1,0.3845
"5113-003",7655,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Coleoptera","Nitidulidae","nesoinau","Nesopeplus","inauratus","D","endemic","adult",".",1,0.273
"5114-001",7656,"LA97B02-3","LA",2,3,"11/6/1997","Arachnida","Araneae","Theridiidae","thermeli","Theridion","melinum","P","endemic","immature","2",1,0.2523
"5114-002",7657,"LA97B02-3","LA",2,3,"11/6/1997","Arachnida","Araneae","Tetragnathidae","tetrhawa","Tetragnatha","hawaiiensis","P","endemic","immature","2",1,0.1971
"5114-003",7658,"LA97B02-3","LA",2,3,"11/6/1997","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature","1",1,0.0433
"5115-001",7659,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5115-001",7659,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5115-001",7659,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5115-001",7659,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"5115-002",7660,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5115-002",7660,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5115-002",7660,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5115-002",7660,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"5115-003",7661,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","D","adventive","immature","1",1,0.0056
"5115-003",7661,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","D","adventive","immature","1",1,0.0056
"5115-004",7662,"LA97B02-3","LA",2,3,"11/6/1997","Insecta","Collembola","Entomobryidae","entosoci","Entomobrya","socia","D","adventive","adult","2",1,0.0396
"5117-001",7663,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","adult","1",1,0.0175
"5117-002",7664,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Flatidae","siphacut","Siphanta","acuta","H","adventive","adult","7",1,4.3141
"5117-003",7665,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Flatidae","siphacut","Siphanta","acuta","H","adventive","immature","1",1,0.0088
"5117-004",7666,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Lepidoptera","Geometridae","scotjs15","Scotorythra","larval sp_15","H","endemic","immature","11",1,1.8374
"5117-005",7667,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","2",1,0.1084
"5117-006",7668,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-006",7668,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-006",7668,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-007",7669,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-007",7669,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-007",7669,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-007",7669,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-007",7669,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-007",7669,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-007",7669,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-007",7669,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","1",1,0.0175
"5117-008",7670,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","2",1,0.1084
"5117-008",7670,"LA97B02-4","LA",2,4,"11/6/1997","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature","2",1,0.1084
